id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position,r
1104784,ENSG00000198868,0,MIR4461,microRNA 4461,0,5,n/a,n/a,0.52
279716508,ENSG00000212371,0,SNORA46,Small nucleolar RNA SNORA46,0,14,n/a,n/a,0.52
279777349,ENSG00000224511,0,LINC00365,long intergenic non-protein coding RNA 365,0,13,n/a,n/a,0.52
1100574,ENSG00000173926,77655,3-Mar,membrane-associated ring finger (C3HC4) 3,115123,5,n/a,n/a,0.52
279923912,ENSG00000237581,0,AC005538.5,AC005538.5,0,2,n/a,n/a,0.519
279881503,ENSG00000233756,0,DSCAM-IT1,DSCAM intronic transcript 1 (non-protein coding),0,21,n/a,n/a,0.519
1092450,ENSG00000124549,34007,BTN2A3P,"butyrophilin, subfamily 2, member A3, pseudogene",54718,6,n/a,n/a,0.519
279877457,ENSG00000233396,0,RP11-458D21.1,RP11-458D21.1,0,1,n/a,n/a,0.519
279818214,ENSG00000228137,0,AP001469.7,AP001469.7,0,21,n/a,n/a,0.519
1106663,ENSG00000223705,81254,NSUN5P1,"NOP2/Sun domain family, member 5 pseudogene 1",155400,7,n/a,n/a,0.519
1095275,ENSG00000143224,5466,PPOX,protoporphyrinogen oxidase,5498,1,n/a,n/a,0.519
1096609,ENSG00000153707,5757,PTPRD,"protein tyrosine phosphatase, receptor type, D",5789,9,n/a,n/a,0.519
280096711,ENSG00000256540,0,RP11-598F7.6,RP11-598F7.6,0,12,n/a,n/a,0.519
1094724,ENSG00000139287,78832,TPH2,tryptophan hydroxylase 2,121278,12,n/a,n/a,0.519
1092115,ENSG00000121900,76666,TMEM54,transmembrane protein 54,113452,1,n/a,n/a,0.519
280052007,ENSG00000253096,0,Y_RNA,Y RNA,0,14,n/a,n/a,0.519
279844423,ENSG00000230487,77520,AC093734.11,AC093734.11,114796,7,n/a,n/a,0.519
280025077,ENSG00000250345,0,RP11-780M14.1,RP11-780M14.1,0,4,n/a,n/a,0.519
1094737,ENSG00000139351,30001,SYCP3,synaptonemal complex protein 3,50511,12,n/a,n/a,0.519
1103375,ENSG00000187741,2160,FANCA,"Fanconi anemia, complementation group A",2175,16,n/a,n/a,0.519
279706887,ENSG00000207304,166477,SNORA8,"small nucleolar RNA, H/ACA box 8",654320,11,n/a,n/a,0.519
279970628,ENSG00000242937,0,RP11-206L10.7,RP11-206L10.7,0,1,n/a,n/a,0.519
1108317,ENSG00000234465,124065,AC006276.1,AC006276.1,390940,19,n/a,n/a,0.519
279899347,ENSG00000235337,0,AC114765.2,AC114765.2,0,2,n/a,n/a,0.519
1107860,ENSG00000231500,6189,RPS18,ribosomal protein S18,6222,6,n/a,n/a,0.518
280064305,ENSG00000253974,0,RP11-275E10.1,RP11-275E10.1,0,8,n/a,n/a,0.518
1099168,ENSG00000167807,76612,FDX1L,ferredoxin 1-like,112812,19,n/a,n/a,0.518
1102075,ENSG00000182324,3745,KCNJ14,"potassium inwardly-rectifying channel, subfamily J, member 14",3770,19,n/a,n/a,0.518
279899658,ENSG00000235373,0,RP11-206L10.3,RP11-206L10.3,0,1,n/a,n/a,0.518
1089297,ENSG00000100968,4750,NFATC4,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4",4776,14,n/a,n/a,0.518
279901626,ENSG00000235559,0,NOL5BP,NOL5BP,0,6,n/a,n/a,0.518
279720831,ENSG00000213328,0,RP11-281O15.2,RP11-281O15.2,0,5,n/a,n/a,0.518
279868517,ENSG00000232631,0,MTND2P23,MT-ND2 pseudogene 23,0,2,n/a,n/a,0.518
279940468,ENSG00000239486,0,RP11-163E9.1,RP11-163E9.1,0,7,n/a,n/a,0.518
279776992,ENSG00000224478,0,RP11-13P5.1,RP11-13P5.1,0,6,n/a,n/a,0.518
280136434,ENSG00000259643,0,CTA-305I2.2,CTA-305I2.2,0,7,n/a,n/a,0.518
279749189,ENSG00000219470,0,RP3-337H4.6,RP3-337H4.6,0,6,n/a,n/a,0.518
1096359,ENSG00000151623,4281,NR3C2,"nuclear receptor subfamily 3, group C, member 2",4306,4,n/a,n/a,0.518
279787750,ENSG00000225446,157121415,RP4-665J23.2,RP4-665J23.2,100505840,1,n/a,n/a,0.518
1093981,ENSG00000135406,5598,PRPH,peripherin,5630,12,n/a,n/a,0.518
1087121,ENSG00000010295,25649,IFFO1,intermediate filament family orphan 1,25900,12,n/a,n/a,0.518
280082829,ENSG00000255202,0,RP4-541C22.5,RP4-541C22.5,0,11,n/a,n/a,0.518
280095785,ENSG00000256427,0,RP11-118B22.4,RP11-118B22.4,0,12,n/a,n/a,0.518
1096628,ENSG00000153885,54887,KCTD15,potassium channel tetramerisation domain containing 15,79047,19,n/a,n/a,0.518
1105235,ENSG00000204657,7886,OR2H2,"olfactory receptor, family 2, subfamily H, member 2",7932,6,n/a,n/a,0.518
279979768,ENSG00000243869,0,AC122179.1,AC122179.1,0,11,n/a,n/a,0.518
280078138,ENSG00000254946,0,RP11-531H8.1,RP11-531H8.1,0,11,n/a,n/a,0.518
279945785,ENSG00000240143,0,RP4-753P9.3,RP4-753P9.3,0,X,n/a,n/a,0.518
279934808,ENSG00000238693,0,snoU13,Small nucleolar RNA U13,0,11,n/a,n/a,0.518
1088828,ENSG00000092009,1206,CMA1,"chymase 1, mast cell",1215,14,n/a,n/a,0.518
1097539,ENSG00000161243,79148,FBXO27,F-box protein 27,126433,19,n/a,n/a,0.517
279952744,ENSG00000240954,0,AE000659.23,AE000659.23,0,14,n/a,n/a,0.517
1097541,ENSG00000161265,83495,U2AF1L4,U2 small nuclear RNA auxiliary factor 1-like 4,199746,19,n/a,n/a,0.517
279989530,ENSG00000245261,0,RP3-330M21.5,RP3-330M21.5,0,6,n/a,n/a,0.517
280105965,ENSG00000257509,0,RP11-762I7.4,RP11-762I7.4,0,12,n/a,n/a,0.517
279838355,ENSG00000229967,157123177,RP11-366F6.2,RP11-366F6.2,100507199,X,n/a,n/a,0.517
1097045,ENSG00000157429,7524,ZNF19,zinc finger protein 19,7567,16,n/a,n/a,0.517
279713497,ENSG00000211798,0,TRAV18,T cell receptor alpha variable 18,0,14,n/a,n/a,0.517
1097301,ENSG00000159445,78441,THEM4,thioesterase superfamily member 4,117145,1,n/a,n/a,0.517
1099281,ENSG00000168269,2283,FOXI1,forkhead box I1,2299,5,n/a,n/a,0.517
1101394,ENSG00000178342,26000,KCNG2,"potassium voltage-gated channel, subfamily G, member 2",26251,18,n/a,n/a,0.517
1091243,ENSG00000114948,8674,ADAM23,ADAM metallopeptidase domain 23,8745,2,n/a,n/a,0.517
280074658,ENSG00000254701,0,RP11-1415C14.4,RP11-1415C14.4,0,5,n/a,n/a,0.517
1098395,ENSG00000164808,23269,KIAA0146,KIAA0146,23514,8,n/a,n/a,0.517
1097599,ENSG00000161904,85766,LEMD2,LEM domain containing 2,221496,6,n/a,n/a,0.517
1087996,ENSG00000070669,437,ASNS,asparagine synthetase (glutamine-hydrolyzing),440,7,n/a,n/a,0.517
279753171,ENSG00000221319,0,AL441988.1,AL441988.1,0,20,n/a,n/a,0.517
279704675,ENSG00000206924,0,U6,U6 spliceosomal RNA,0,14,n/a,n/a,0.517
1106505,ENSG00000221826,5639,PSG3,pregnancy specific beta-1-glycoprotein 3,5671,19,n/a,n/a,0.517
279804503,ENSG00000226881,0,H3F3AP5,"H3 histone, family 3A, pseudogene 5",0,X,n/a,n/a,0.517
1092117,ENSG00000121904,77508,CSMD2,CUB and Sushi multiple domains 2,114784,1,n/a,n/a,0.517
279932820,ENSG00000238364,0,U7,U7 small nuclear RNA,0,19,n/a,n/a,0.517
1106103,ENSG00000214548,34673,MEG3,maternally expressed 3 (non-protein coding),55384,14,n/a,n/a,0.517
279939645,ENSG00000239392,0,RP11-537H15.4,RP11-537H15.4,0,9,n/a,n/a,0.517
279830148,ENSG00000229206,0,RP11-397O4.1,RP11-397O4.1,0,10,n/a,n/a,0.516
1090604,ENSG00000109832,28854,DDX25,DEAD (Asp-Glu-Ala-Asp) box polypeptide 25,29118,11,n/a,n/a,0.516
1103655,ENSG00000188811,122777,NHLRC3,NHL repeat containing 3,387921,13,n/a,n/a,0.516
279976001,ENSG00000243517,0,RP11-627K11.1,RP11-627K11.1,0,12,n/a,n/a,0.516
1101126,ENSG00000176915,22896,ANKLE2,ankyrin repeat and LEM domain containing 2,23141,12,n/a,n/a,0.516
1087846,ENSG00000066405,30690,CLDN18,claudin 18,51208,3,n/a,n/a,0.516
280098896,ENSG00000256817,0,RP11-118B22.1,RP11-118B22.1,0,12,n/a,n/a,0.516
1092511,ENSG00000124920,741,C11orf9,chromosome 11 open reading frame 9,745,11,n/a,n/a,0.516
1099727,ENSG00000170214,144,ADRA1B,"adrenergic, alpha-1B-, receptor",147,5,n/a,n/a,0.516
279993146,ENSG00000246451,0,RP11-894P9.1,RP11-894P9.1,0,14,n/a,n/a,0.516
280056347,ENSG00000253404,0,AC034243.1,AC034243.1,0,5,n/a,n/a,0.516
279942848,ENSG00000239775,0,AC017116.11,AC017116.11,0,7,n/a,n/a,0.516
1089732,ENSG00000103707,78946,MTFMT,mitochondrial methionyl-tRNA formyltransferase,123263,15,n/a,n/a,0.516
279987889,ENSG00000244699,0,RP11-803B1.2,RP11-803B1.2,0,3,n/a,n/a,0.516
1088674,ENSG00000088899,9618,RP5-1187M17.10,ProSAP-interacting protein 1,9762,20,n/a,n/a,0.516
279965138,ENSG00000242327,0,CTD-2184D3.1,CTD-2184D3.1,0,15,n/a,n/a,0.516
279705382,ENSG00000207051,0,SNORA27,"small nucleolar RNA, H/ACA box 27",0,13,n/a,n/a,0.516
279815424,ENSG00000227857,0,RP4-533D7.5,RP4-533D7.5,0,1,n/a,n/a,0.516
279735796,ENSG00000214988,0,RPL7AP26,ribosomal protein L7a pseudogene 26,0,4,n/a,n/a,0.516
1088603,ENSG00000087191,5673,PSMC5,"proteasome (prosome, macropain) 26S subunit, ATPase, 5",5705,17,n/a,n/a,0.516
279862314,ENSG00000232057,0,AC093390.1,AC093390.1,0,2,n/a,n/a,0.516
279842454,ENSG00000230321,0,CTD-3105H18.9,CTD-3105H18.9,0,19,n/a,n/a,0.516
279818170,ENSG00000228135,0,AC073128.10,AC073128.10,0,2,n/a,n/a,0.516
279899111,ENSG00000235313,0,HM13-IT1,HM13 intronic transcript 1 (non-protein coding),0,20,n/a,n/a,0.516
279912781,ENSG00000236636,0,RP11-211A18.1,RP11-211A18.1,0,1,n/a,n/a,0.515
280046582,ENSG00000252311,0,U1,U1 spliceosomal RNA,0,16,n/a,n/a,0.515
1101769,ENSG00000180644,5519,PRF1,perforin 1 (pore forming protein),5551,10,n/a,n/a,0.515
1088325,ENSG00000079134,9840,THOC1,THO complex 1,9984,18,n/a,n/a,0.515
279980610,ENSG00000243961,0,RP5-839B4.8,RP5-839B4.8,0,20,n/a,n/a,0.515
279747717,ENSG00000218346,0,VN1R14P,vomeronasal 1 receptor 14 pseudogene,0,6,n/a,n/a,0.515
1098128,ENSG00000163918,5952,RFC4,"replication factor C (activator 1) 4, 37kDa",5984,3,n/a,n/a,0.515
280070856,ENSG00000254440,37775,PBOV1,prostate and breast cancer overexpressed 1,59351,6,n/a,n/a,0.515
279825933,ENSG00000228810,0,PABPC1P11,"poly(A) binding protein, cytoplasmic 1 pseudogene 11",0,9,n/a,n/a,0.515
279989339,ENSG00000245164,1015163,RP11-622O11.2,RP11-622O11.2,100130231,8,n/a,n/a,0.515
279667899,ENSG00000202461,0,Y_RNA,Y RNA,0,1,n/a,n/a,0.515
1092763,ENSG00000126790,76616,C14orf149,chromosome 14 open reading frame 149,112849,14,n/a,n/a,0.515
1094193,ENSG00000136457,1093,CHAD,chondroadherin,1101,17,n/a,n/a,0.515
1098469,ENSG00000165091,78602,TMC1,transmembrane channel-like 1,117531,9,n/a,n/a,0.515
279667703,ENSG00000202399,0,Y_RNA,Y RNA,0,8,n/a,n/a,0.515
279909300,ENSG00000236297,0,RP11-175P19.2,RP11-175P19.2,0,3,n/a,n/a,0.515
279991549,ENSG00000245949,0,AC074099.1,AC074099.1,0,2,n/a,n/a,0.514
279884503,ENSG00000234019,0,RP11-236P24.3,RP11-236P24.3,0,X,n/a,n/a,0.514
280048843,ENSG00000252641,0,U6,U6 spliceosomal RNA,0,3,n/a,n/a,0.514
279861279,ENSG00000231980,0,AC011899.10,AC011899.10,0,7,n/a,n/a,0.514
280080061,ENSG00000255038,0,RP11-1167A19.2,Uncharacterized protein,0,11,n/a,n/a,0.514
279659772,ENSG00000200095,0,U6,U6 spliceosomal RNA,0,15,n/a,n/a,0.514
279912567,ENSG00000236605,0,AC023115.4,AC023115.4,0,2,n/a,n/a,0.514
279930284,ENSG00000238113,0,RP11-262H14.1,RP11-262H14.1,0,9,n/a,n/a,0.514
1088136,ENSG00000074370,486,ATP2A3,"ATPase, Ca++ transporting, ubiquitous",489,17,n/a,n/a,0.514
1100637,ENSG00000174306,22806,ZHX3,zinc fingers and homeoboxes 3,23051,20,n/a,n/a,0.514
1096226,ENSG00000150433,85576,TMEM218,transmembrane protein 218,219854,11,n/a,n/a,0.514
1094008,ENSG00000135502,41536,SLC26A10,"solute carrier family 26, member 10",65012,12,n/a,n/a,0.514
1101025,ENSG00000176387,3271,HSD11B2,hydroxysteroid (11-beta) dehydrogenase 2,3291,16,n/a,n/a,0.514
1089190,ENSG00000100429,58150,HDAC10,histone deacetylase 10,83933,22,n/a,n/a,0.514
1089502,ENSG00000102053,109879,ZC3H12B,zinc finger CCCH-type containing 12B,340554,X,n/a,n/a,0.514
279891082,ENSG00000234618,0,RP11-422N19.3,RP11-422N19.3,0,9,n/a,n/a,0.514
1091146,ENSG00000114026,4936,OGG1,8-oxoguanine DNA glycosylase,4968,3,n/a,n/a,0.514
1092557,ENSG00000125447,22918,GGA3,"golgi-associated, gamma adaptin ear containing, ARF binding protein 3",23163,17,n/a,n/a,0.514
1105849,ENSG00000213373,122949,AC100793.2,AC100793.2,388387,17,n/a,n/a,0.514
279895380,ENSG00000234969,0,RP13-33H18.1,RP13-33H18.1,0,X,n/a,n/a,0.514
1092545,ENSG00000125363,262,AMELX,"amelogenin, X-linked",265,X,n/a,n/a,0.514
1086911,ENSG00000004455,201,AK2,adenylate kinase 2,204,1,n/a,n/a,0.514
1093627,ENSG00000133111,5962,RFXAP,regulatory factor X-associated protein,5994,13,n/a,n/a,0.513
1100896,ENSG00000175691,37306,ZNF77,zinc finger protein 77,58492,19,n/a,n/a,0.513
279492957,ENSG00000179073,9155,TAAR3,trace amine associated receptor 3 (gene/pseudogene),9288,6,n/a,n/a,0.513
280004410,ENSG00000248671,0,CTD-2313N18.5,CTD-2313N18.5,0,11,n/a,n/a,0.513
1102297,ENSG00000183281,5311,PLGLB1,plasminogen-like B1,5343,2,n/a,n/a,0.513
1098046,ENSG00000163660,36296,CCNL1,cyclin L1,57018,3,n/a,n/a,0.513
279869308,ENSG00000232686,0,ARID4B-IT1,ARID4B intronic transcript 1 (non-protein coding),0,1,n/a,n/a,0.513
280094331,ENSG00000256269,3125,HMBS,hydroxymethylbilane synthase,3145,11,n/a,n/a,0.513
280088176,ENSG00000255566,0,RP11-114F3.5,RP11-114F3.5,0,12,n/a,n/a,0.513
1087205,ENSG00000013573,1651,DDX11,DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11,1663,12,n/a,n/a,0.513
1106292,ENSG00000215252,133453,GOLGA8B,"golgin A8 family, member B",440270,15,n/a,n/a,0.513
1097398,ENSG00000160219,79825,GAB3,GRB2-associated binding protein 3,139716,X,n/a,n/a,0.513
280040220,ENSG00000251540,0,RP11-32M23.4,RP11-32M23.4,0,9,n/a,n/a,0.513
1091881,ENSG00000119922,3413,IFIT2,interferon-induced protein with tetratricopeptide repeats 2,3433,10,n/a,n/a,0.513
1093219,ENSG00000130684,25901,ZNF337,zinc finger protein 337,26152,20,n/a,n/a,0.513
1109147,ENSG00000244476,127759,ERVFRD-1,"endogenous retrovirus group FRD, member 1",405754,6,n/a,n/a,0.513
280124443,ENSG00000258948,0,RP11-566K8.1,RP11-566K8.1,0,14,n/a,n/a,0.513
279907079,ENSG00000236083,0,OR13E1P,"olfactory receptor, family 13, subfamily E, member 1 pseudogene",0,9,n/a,n/a,0.513
279934290,ENSG00000238604,0,Y_RNA,Y RNA,0,22,n/a,n/a,0.513
279900773,ENSG00000235482,0,AC093415.4,AC093415.4,0,3,n/a,n/a,0.512
1108471,ENSG00000235568,80883,NFAM1,NFAT activating protein with ITAM motif 1,150372,22,n/a,n/a,0.512
279976577,ENSG00000243582,0,AC087650.2,AC087650.2,0,17,n/a,n/a,0.512
279920650,ENSG00000237310,1020736,GS1-124K5.4,GS1-124K5.4,100289098,7,n/a,n/a,0.512
280045399,ENSG00000252140,0,SNORD22,Small nucleolar RNA SNORD22,0,11,n/a,n/a,0.512
279658316,ENSG00000199649,0,SNORD59B,"small nucleolar RNA, C/D box 59B",0,12,n/a,n/a,0.512
280097663,ENSG00000256651,0,RP11-144O23.8,RP11-144O23.8,0,12,n/a,n/a,0.512
1099145,ENSG00000167755,5621,KLK6,kallikrein-related peptidase 6,5653,19,n/a,n/a,0.512
1088764,ENSG00000090554,2307,FLT3LG,fms-related tyrosine kinase 3 ligand,2323,19,n/a,n/a,0.512
1088547,ENSG00000085831,22751,TTC39A,tetratricopeptide repeat domain 39A,22996,1,n/a,n/a,0.512
1105922,ENSG00000213865,35540,C8orf44,chromosome 8 open reading frame 44,56260,8,n/a,n/a,0.512
1089183,ENSG00000100416,34976,TRMU,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase,55687,22,n/a,n/a,0.512
1094108,ENSG00000136002,30138,ARHGEF4,Rho guanine nucleotide exchange factor (GEF) 4,50649,2,n/a,n/a,0.512
1093498,ENSG00000132437,1632,DDC,dopa decarboxylase (aromatic L-amino acid decarboxylase),1644,7,n/a,n/a,0.512
279759972,ENSG00000222448,0,7SK,7SK RNA,0,5,n/a,n/a,0.512
280052571,ENSG00000253137,0,RP11-509P12.1,RP11-509P12.1,0,8,n/a,n/a,0.512
280119720,ENSG00000258682,0,CTD-2002H8.2,CTD-2002H8.2,0,14,n/a,n/a,0.512
279752086,ENSG00000221125,0,U3,Small nucleolar RNA U3,0,19,n/a,n/a,0.512
1092305,ENSG00000123560,5322,PLP1,proteolipid protein 1,5354,X,n/a,n/a,0.512
1094883,ENSG00000140398,55464,NEIL1,nei endonuclease VIII-like 1 (E. coli),79661,15,n/a,n/a,0.512
279722112,ENSG00000213443,0,NPM1P5,"nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 5",0,12,n/a,n/a,0.512
1090723,ENSG00000110911,4860,SLC11A2,"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2",4891,12,n/a,n/a,0.512
280122870,ENSG00000258862,0,RP11-973D8.3,RP11-973D8.3,0,12,n/a,n/a,0.512
280096987,ENSG00000256574,55127,OR13A1,"olfactory receptor, family 13, subfamily A, member 1",79290,10,n/a,n/a,0.512
1101318,ENSG00000177938,60313,CAPZA3,"capping protein (actin filament) muscle Z-line, alpha 3",93661,12,n/a,n/a,0.511
279815299,ENSG00000227850,0,SEPT2P1,septin 2 pseudogene 1,0,1,n/a,n/a,0.511
1103544,ENSG00000188389,5101,PDCD1,programmed cell death 1,5133,2,n/a,n/a,0.511
1093528,ENSG00000132591,26032,ERAL1,Era G-protein-like 1 (E. coli),26284,17,n/a,n/a,0.511
279846023,ENSG00000230613,157129461,HM13-AS1,HM13 antisense RNA 1 (non-protein coding),100874042,20,n/a,n/a,0.511
280128317,ENSG00000259172,0,RP11-299G20.2,RP11-299G20.2,0,15,n/a,n/a,0.511
279481372,ENSG00000177460,0,RP11-352J4.2,RP11-352J4.2,0,6,n/a,n/a,0.511
279747290,ENSG00000218089,0,DNAJA1P4,"DnaJ (Hsp40) homolog, subfamily A, member 1 pseudogene 4",0,6,n/a,n/a,0.511
1091254,ENSG00000115042,30494,FAHD2A,fumarylacetoacetate hydrolase domain containing 2A,51011,2,n/a,n/a,0.511
1093062,ENSG00000129514,3149,FOXA1,forkhead box A1,3169,14,n/a,n/a,0.511
279789078,ENSG00000225546,0,RP11-328J2.1,RP11-328J2.1,0,7,n/a,n/a,0.511
280078027,ENSG00000254938,0,RP11-688I9.4,RP11-688I9.4,0,11,n/a,n/a,0.511
280010326,ENSG00000249170,0,RP11-1J11.1,RP11-1J11.1,0,4,n/a,n/a,0.511
1095348,ENSG00000143520,123108,FLG2,filaggrin family member 2,388698,1,n/a,n/a,0.511
279929118,ENSG00000238024,0,DDX39BP2,DEAD (Asp-Glu-Ala-Asp) box polypeptide 39B pseudogene 2,0,6,n/a,n/a,0.511
1101601,ENSG00000179598,83615,PLD6,"phospholipase D family, member 6",201164,17,n/a,n/a,0.511
279831350,ENSG00000229304,0,RP11-198M6.5,RP11-198M6.5,0,10,n/a,n/a,0.511
1088425,ENSG00000081870,31148,HSPB11,"heat shock protein family B (small), member 11",51668,1,n/a,n/a,0.511
1104022,ENSG00000196656,0,AC004057.1,AC004057.1,0,4,n/a,n/a,0.511
1090647,ENSG00000110169,3243,HPX,hemopexin,3263,11,n/a,n/a,0.511
280042585,ENSG00000251733,0,SCARNA8,small Cajal body-specific RNA 8,0,9,n/a,n/a,0.511
279559170,ENSG00000186162,81058,CIDECP,cell death-inducing DFFA-like effector c pseudogene,152302,3,n/a,n/a,0.511
279828167,ENSG00000229017,0,RP11-439L18.3,RP11-439L18.3,0,6,n/a,n/a,0.511
279896122,ENSG00000235035,0,AC007395.3,AC007395.3,0,2,n/a,n/a,0.511
279844387,ENSG00000230483,0,AC124057.5,AC124057.5,0,11,n/a,n/a,0.511
279777231,ENSG00000224497,0,RPL36P4,ribosomal protein L36 pseudogene 4,0,20,n/a,n/a,0.511
279365368,ENSG00000166667,0,CTA-313A17.4,CTA-313A17.4,0,7,n/a,n/a,0.51
279829288,ENSG00000229127,0,AC007038.7,AC007038.7,0,2,n/a,n/a,0.51
279718077,ENSG00000212961,0,RP11-632K5.5,RP11-632K5.5,0,11,n/a,n/a,0.51
280042879,ENSG00000251775,0,ACA59,Small nucleolar RNA ACA59,0,2,n/a,n/a,0.51
1094379,ENSG00000137411,36452,VARS2,"valyl-tRNA synthetase 2, mitochondrial (putative)",57176,6,n/a,n/a,0.51
279912268,ENSG00000236554,0,ASNSP3,asparagine synthetase pseudogene 3,0,13,n/a,n/a,0.51
280098022,ENSG00000256690,0,RP11-727F15.9,RP11-727F15.9,0,11,n/a,n/a,0.51
1105482,ENSG00000205464,152968,ATP6AP1L,"ATPase, H+ transporting, lysosomal accessory protein 1-like",645079,5,n/a,n/a,0.51
1103020,ENSG00000186166,109550,CCDC84,coiled-coil domain containing 84,338657,11,n/a,n/a,0.51
1101484,ENSG00000178922,57560,HYI,hydroxypyruvate isomerase (putative),81888,1,n/a,n/a,0.51
1103173,ENSG00000186815,32853,TPCN1,two pore segment channel 1,53373,12,n/a,n/a,0.51
280050187,ENSG00000252834,0,snoU40,Small nucleolar RNA U40,0,4,n/a,n/a,0.51
279664735,ENSG00000201563,0,Y_RNA,Y RNA,0,12,n/a,n/a,0.51
279974455,ENSG00000243368,0,MCCC1-AS1,MCCC1 antisense RNA 1 (non-protein coding),0,3,n/a,n/a,0.51
1103579,ENSG00000188542,94498,DUSP28,dual specificity phosphatase 28,285193,2,n/a,n/a,0.51
280086208,ENSG00000255434,0,CTD-2530H12.8,CTD-2530H12.8,0,11,n/a,n/a,0.51
279928497,ENSG00000237975,109673,RP1-14N1.2,RP1-14N1.2,339400,1,n/a,n/a,0.51
279836766,ENSG00000229821,0,RP11-567E21.3,RP11-567E21.3,0,1,n/a,n/a,0.51
1092295,ENSG00000123453,1745,SARDH,sarcosine dehydrogenase,1757,9,n/a,n/a,0.51
1099783,ENSG00000170426,78823,SDR9C7,"short chain dehydrogenase/reductase family 9C, member 7",121214,12,n/a,n/a,0.51
280029887,ENSG00000250738,0,AC007739.1,AC007739.1,0,2,n/a,n/a,0.51
279998629,ENSG00000248200,0,RP11-115A14.1,RP11-115A14.1,0,4,n/a,n/a,0.51
279899480,ENSG00000235351,0,AC114730.11,AC114730.11,0,2,n/a,n/a,0.509
279868461,ENSG00000232627,0,AC021876.4,AC021876.4,0,7,n/a,n/a,0.509
279916672,ENSG00000236963,0,RP4-749H3.1,RP4-749H3.1,0,1,n/a,n/a,0.509
1089338,ENSG00000101180,11094,HRH3,histamine receptor H3,11255,20,n/a,n/a,0.509
280076739,ENSG00000254846,0,RP11-203M5.2,RP11-203M5.2,0,14,n/a,n/a,0.509
279943075,ENSG00000239805,0,RP11-252O18.2,RP11-252O18.2,0,3,n/a,n/a,0.509
1104338,ENSG00000197616,4598,MYH6,"myosin, heavy chain 6, cardiac muscle, alpha",4624,14,n/a,n/a,0.509
1089832,ENSG00000104691,0,UBXN8,UBX domain protein 8,0,8,n/a,n/a,0.509
1093259,ENSG00000130812,58088,ANGPTL6,angiopoietin-like 6,83854,19,n/a,n/a,0.509
279698014,ENSG00000205822,0,TPTE2P6,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 6,0,13,n/a,n/a,0.509
279665547,ENSG00000201778,0,Y_RNA,Y RNA,0,3,n/a,n/a,0.509
279938180,ENSG00000239218,0,RPS20P22,ribosomal protein S20 pseudogene 22,0,8,n/a,n/a,0.509
279666611,ENSG00000202079,0,Y_RNA,Y RNA,0,1,n/a,n/a,0.509
1090728,ENSG00000110934,30892,BIN2,bridging integrator 2,51411,12,n/a,n/a,0.509
280116880,ENSG00000258521,0,RP11-638I2.9,RP11-638I2.9,0,14,n/a,n/a,0.509
279819328,ENSG00000228242,0,AC093495.4,AC093495.4,0,3,n/a,n/a,0.509
1091357,ENSG00000115602,9049,IL1RL1,interleukin 1 receptor-like 1,9173,2,n/a,n/a,0.509
1107369,ENSG00000228315,60029,GUSBP11,"glucuronidase, beta pseudogene 11",91316,22,n/a,n/a,0.509
280113929,ENSG00000258325,0,RP4-816N1.6,RP4-816N1.6,0,12,n/a,n/a,0.508
1103574,ENSG00000188522,150551,FAM83G,"family with sequence similarity 83, member G",644815,17,n/a,n/a,0.508
1103692,ENSG00000188971,0,AC114772.1,Uncharacterized protein FLJ45252,0,2,n/a,n/a,0.508
279772882,ENSG00000224138,0,AC000123.4,AC000123.4,0,7,n/a,n/a,0.508
1094515,ENSG00000138073,9968,PREB,prolactin regulatory element binding,10113,2,n/a,n/a,0.508
1104765,ENSG00000198838,6230,RYR3,ryanodine receptor 3,6263,15,n/a,n/a,0.508
280113706,ENSG00000258302,0,RP11-981P6.1,RP11-981P6.1,0,12,n/a,n/a,0.508
279658085,ENSG00000199574,0,SNORD18C,"small nucleolar RNA, C/D box 18C",0,15,n/a,n/a,0.508
1095911,ENSG00000147509,8535,RGS20,regulator of G-protein signaling 20,8601,8,n/a,n/a,0.508
1091356,ENSG00000115598,8731,IL1RL2,interleukin 1 receptor-like 2,8808,2,n/a,n/a,0.508
279703429,ENSG00000206712,0,U6,U6 spliceosomal RNA,0,3,n/a,n/a,0.508
279787428,ENSG00000225419,0,RPL21P3,ribosomal protein L21 pseudogene 3,0,20,n/a,n/a,0.508
1093775,ENSG00000134253,56064,TRIM45,tripartite motif containing 45,80263,1,n/a,n/a,0.508
279751077,ENSG00000220828,0,RP11-351K16.4,RP11-351K16.4,0,6,n/a,n/a,0.508
1091015,ENSG00000112855,23193,HARS2,"histidyl-tRNA synthetase 2, mitochondrial (putative)",23438,5,n/a,n/a,0.508
279717012,ENSG00000212493,0,SNORD19,"small nucleolar RNA, C/D box 19",0,3,n/a,n/a,0.508
280077641,ENSG00000254909,0,RP11-110I1.5,RP11-110I1.5,0,11,n/a,n/a,0.508
